deviceKey,value,variable,standardtime (UTC-5)
T10,21.13,TEMP,2018-02-05 15:10
T04,21.07,TEMP,2018-02-05 15:10
T01,21.54,TEMP,2018-02-05 15:10
T03,21.5,SET,2018-02-05 15:10
T12,21.1,TEMP,2018-02-05 15:10
T06,20.85,TEMP,2018-02-05 15:11
T08,18.81,TEMP,2018-02-05 15:12
T10,21.24,TEMP,2018-02-05 15:12
T01,21.69,TEMP,2018-02-05 15:12
T12,21.21,TEMP,2018-02-05 15:12
T09,21.44,TEMP,2018-02-05 15:13
T05,21.49,TEMP,2018-02-05 15:13
T10,21.34,TEMP,2018-02-05 15:13
T08,18.95,TEMP,2018-02-05 15:13
T03,21.22,TEMP,2018-02-05 15:13
T08,19.13,TEMP,2018-02-05 15:14
T01,21.84,TEMP,2018-02-05 15:14
T04,21.18,TEMP,2018-02-05 15:14
T03,21.09,TEMP,2018-02-05 15:14
T07,21.41,TEMP,2018-02-05 15:15
T08,19.28,TEMP,2018-02-05 15:15
T12,21.32,TEMP,2018-02-05 15:15
T08,19.44,TEMP,2018-02-05 15:16
T01,21.73,TEMP,2018-02-05 15:16
T03,20.97,TEMP,2018-02-05 15:16
T08,19.58,TEMP,2018-02-05 15:17
T01,21.63,TEMP,2018-02-05 15:18
T07,21.53,TEMP,2018-02-05 15:19
T10,21.45,TEMP,2018-02-05 15:19
T08,19.73,TEMP,2018-02-05 15:19
T08,19.88,TEMP,2018-02-05 15:20
T01,21.5,TEMP,2018-02-05 15:20
T03,21.09,TEMP,2018-02-05 15:20
T08,20.01,TEMP,2018-02-05 15:21
T03,21.23,TEMP,2018-02-05 15:22
T09,21.55,TEMP,2018-02-05 15:23
T08,20.19,TEMP,2018-02-05 15:23
T12,21.44,TEMP,2018-02-05 15:23
T11,22.02,TEMP,2018-02-05 15:24
T08,20.37,TEMP,2018-02-05 15:25
T03,21.35,TEMP,2018-02-05 15:25
T07,21.39,TEMP,2018-02-05 15:27
T08,20.53,TEMP,2018-02-05 15:28
T12,21.56,TEMP,2018-02-05 15:28
T09,21.45,TEMP,2018-02-05 15:29
T03,21.47,TEMP,2018-02-05 15:29
T08,20.68,TEMP,2018-02-05 15:30
T10,21.57,TEMP,2018-02-05 15:30
T08,20.85,TEMP,2018-02-05 15:32
T07,21.52,TEMP,2018-02-05 15:33
T08,21.04,TEMP,2018-02-05 15:35
T01,21.6,TEMP,2018-02-05 15:36
T08,21.14,TEMP,2018-02-05 15:37
T04,21.42,TEMP,2018-02-05 15:38
T08,21.25,TEMP,2018-02-05 15:40
T07,21.41,TEMP,2018-02-05 15:41
T10,21.45,TEMP,2018-02-05 15:41
T07,21.51,TEMP,2018-02-05 15:45
T10,21.55,TEMP,2018-02-05 15:45
T02,16.34,TEMP,2018-02-05 15:45
T08,21.38,TEMP,2018-02-05 15:46
T04,21.53,TEMP,2018-02-05 15:51
T08,21.48,TEMP,2018-02-05 15:53
T02,16.44,TEMP,2018-02-05 15:54
T09,21.59,TEMP,2018-02-05 15:56
T03,21.62,TEMP,2018-02-05 15:56
T06,1542,Wh,2018-02-05 16:00
T11,0,Wh,2018-02-05 16:00
T09,216,Wh,2018-02-05 16:00
T05,225,Wh,2018-02-05 16:00
T08,631,Wh,2018-02-05 16:00
T10,581,Wh,2018-02-05 16:00
T02,0,Wh,2018-02-05 16:00
T04,1725,Wh,2018-02-05 16:00
T01,385,Wh,2018-02-05 16:00
T03,453,Wh,2018-02-05 16:00
T12,264,Wh,2018-02-05 16:00
T07,447,Wh,2018-02-05 16:00
T04,21.66,TEMP,2018-02-05 16:00
T03,21.52,TEMP,2018-02-05 16:00
T04,21.81,TEMP,2018-02-05 16:02
T09,21.49,TEMP,2018-02-05 16:04
T08,21.59,TEMP,2018-02-05 16:08
T10,21.45,TEMP,2018-02-05 16:11
T01,21.5,TEMP,2018-02-05 16:16
T11,21.86,TEMP,2018-02-05 16:17
T10,21.34,TEMP,2018-02-05 16:17
T11,21.98,TEMP,2018-02-05 16:18
T09,21.61,TEMP,2018-02-05 16:19
T03,21.52,TEMP,2018-02-05 16:19
T04,21.93,TEMP,2018-02-05 16:20
T09,21.48,TEMP,2018-02-05 16:23
T04,21.83,TEMP,2018-02-05 16:23
T11,21.85,TEMP,2018-02-05 16:26
T03,21.62,TEMP,2018-02-05 16:26
T11,21.96,TEMP,2018-02-05 16:29
T04,21.68,TEMP,2018-02-05 16:31
T01,21.4,TEMP,2018-02-05 16:31
T12,21.42,TEMP,2018-02-05 16:31
T09,21.6,TEMP,2018-02-05 16:32
T03,21.49,TEMP,2018-02-05 16:32
T12,21.29,TEMP,2018-02-05 16:32
T09,21.5,TEMP,2018-02-05 16:33
T12,21.14,TEMP,2018-02-05 16:33
T12,21.25,TEMP,2018-02-05 16:35
T08,21.48,TEMP,2018-02-05 16:37
T08,21.35,TEMP,2018-02-05 16:38
T12,21.41,TEMP,2018-02-05 16:38
T08,21.24,TEMP,2018-02-05 16:39
T06,20.97,TEMP,2018-02-05 16:40
T04,21.78,TEMP,2018-02-05 16:40
T03,21.59,TEMP,2018-02-05 16:40
T08,21.13,TEMP,2018-02-05 16:41
T12,21.52,TEMP,2018-02-05 16:42
T03,21.47,TEMP,2018-02-05 16:50
T10,21.45,TEMP,2018-02-05 16:51
T07,468,Wh,2018-02-05 17:00
T08,514,Wh,2018-02-05 17:00
T09,216,Wh,2018-02-05 17:00
T12,156,Wh,2018-02-05 17:00
T03,418,Wh,2018-02-05 17:00
T01,192,Wh,2018-02-05 17:00
T04,337,Wh,2018-02-05 17:00
T02,0,Wh,2018-02-05 17:00
T10,604,Wh,2018-02-05 17:00
T05,225,Wh,2018-02-05 17:00
T11,0,Wh,2018-02-05 17:00
T06,1569,Wh,2018-02-05 17:00
T02,16.34,TEMP,2018-02-05 17:01
T04,21.68,TEMP,2018-02-05 17:01
T01,21.5,TEMP,2018-02-05 17:01
T08,21.25,TEMP,2018-02-05 17:03
T09,21.49,TEMP,2018-02-05 17:05
T09,21.5,SET,2018-02-05 17:05
T07,21.52,TEMP,2018-02-05 17:05
T07,21.5,SET,2018-02-05 17:05
T06,20.91,TEMP,2018-02-05 17:05
T06,21.5,SET,2018-02-05 17:05
T11,21.88,TEMP,2018-02-05 17:05
T11,21.5,SET,2018-02-05 17:05
T05,21.51,TEMP,2018-02-05 17:05
T05,21.5,SET,2018-02-05 17:05
T08,21.5,SET,2018-02-05 17:05
T08,21.28,TEMP,2018-02-05 17:05
T10,21.5,SET,2018-02-05 17:05
T10,21.47,TEMP,2018-02-05 17:05
T02,16.4,TEMP,2018-02-05 17:05
T02,16,SET,2018-02-05 17:05
T04,21.5,SET,2018-02-05 17:06
T04,21.83,TEMP,2018-02-05 17:06
T03,21.58,TEMP,2018-02-05 17:06
T03,21.5,SET,2018-02-05 17:06
T12,21.53,TEMP,2018-02-05 17:06
T12,21.5,SET,2018-02-05 17:06
T11,22.02,TEMP,2018-02-05 17:08
T11,21.9,TEMP,2018-02-05 17:10
T11,22.01,TEMP,2018-02-05 17:12
T03,21.47,TEMP,2018-02-05 17:12
T08,21.41,TEMP,2018-02-05 17:17
T02,16.58,TEMP,2018-02-05 17:18
T03,21.57,TEMP,2018-02-05 17:19
T05,21.41,TEMP,2018-02-05 17:20
T05,21.55,TEMP,2018-02-05 17:25
T11,21.91,TEMP,2018-02-05 17:30
T02,16.46,TEMP,2018-02-05 17:31
T12,21.43,TEMP,2018-02-05 17:31
T11,22.01,TEMP,2018-02-05 17:33
T04,21.93,TEMP,2018-02-05 17:33
T09,21.64,TEMP,2018-02-05 17:35
T09,21.5,TEMP,2018-02-05 17:36
T03,21.44,TEMP,2018-02-05 17:36
T07,21.37,TEMP,2018-02-05 17:37
T12,21.53,TEMP,2018-02-05 17:39
T09,21.39,TEMP,2018-02-05 17:40
T07,21.49,TEMP,2018-02-05 17:41
T03,21.58,TEMP,2018-02-05 17:41
T09,21.57,TEMP,2018-02-05 17:42
T08,21.52,TEMP,2018-02-05 17:42
T04,22.03,TEMP,2018-02-05 17:42
T09,21.46,TEMP,2018-02-05 17:44
T06,21.01,TEMP,2018-02-05 17:45
T03,21.47,TEMP,2018-02-05 17:46
T05,21.44,TEMP,2018-02-05 17:47
T03,21.33,TEMP,2018-02-05 17:48
T04,22.14,TEMP,2018-02-05 17:49
T11,22.14,TEMP,2018-02-05 17:51
T03,21.47,TEMP,2018-02-05 17:51
T11,22.03,TEMP,2018-02-05 17:52
T08,21.62,TEMP,2018-02-05 17:52
T10,21.59,TEMP,2018-02-05 17:52
T03,21.58,TEMP,2018-02-05 17:54
T04,22.25,TEMP,2018-02-05 17:56
T10,21.7,TEMP,2018-02-05 17:58
T03,21.43,TEMP,2018-02-05 17:59
T05,225,Wh,2018-02-05 18:00
T08,678,Wh,2018-02-05 18:00
T06,1542,Wh,2018-02-05 18:00
T11,0,Wh,2018-02-05 18:00
T12,156,Wh,2018-02-05 18:00
T03,313,Wh,2018-02-05 18:00
T01,225,Wh,2018-02-05 18:00
T04,0,Wh,2018-02-05 18:00
T02,0,Wh,2018-02-05 18:00
T10,720,Wh,2018-02-05 18:00
T09,225,Wh,2018-02-05 18:00
T07,489,Wh,2018-02-05 18:00
T06,21.13,TEMP,2018-02-05 18:00
T04,22.37,TEMP,2018-02-05 18:03
T04,22.25,TEMP,2018-02-05 18:08
T03,21.54,TEMP,2018-02-05 18:08
T02,16.35,TEMP,2018-02-05 18:10
T11,22.2,TEMP,2018-02-05 18:11
T04,22.14,TEMP,2018-02-05 18:11
T09,21.57,TEMP,2018-02-05 18:13
T05,21.61,TEMP,2018-02-05 18:13
T04,21.99,TEMP,2018-02-05 18:14
T01,21.41,TEMP,2018-02-05 18:18
T09,21.43,TEMP,2018-02-05 18:19
T09,21.6,TEMP,2018-02-05 18:20
T05,21.5,TEMP,2018-02-05 18:21
T04,22.09,TEMP,2018-02-05 18:21
T12,21.43,TEMP,2018-02-05 18:21
T10,21.9,TEMP,2018-02-05 18:24
T03,21.43,TEMP,2018-02-05 18:24
T09,21.49,TEMP,2018-02-05 18:27
T03,21.33,TEMP,2018-02-05 18:27
T03,21.43,TEMP,2018-02-05 18:29
T10,22.03,TEMP,2018-02-05 18:30
T03,21.53,TEMP,2018-02-05 18:31
T12,21.54,TEMP,2018-02-05 18:31
T04,21.99,TEMP,2018-02-05 18:32
T04,21.88,TEMP,2018-02-05 18:34
T01,21.51,TEMP,2018-02-05 18:34
T10,21.88,TEMP,2018-02-05 18:35
T08,21.51,TEMP,2018-02-05 18:39
T04,21.73,TEMP,2018-02-05 18:40
T09,21.47,TEMP,2018-02-05 18:43
T09,21.5,SET,2018-02-05 18:43
T07,21.5,SET,2018-02-05 18:43
T07,21.49,TEMP,2018-02-05 18:43
T06,21.12,TEMP,2018-02-05 18:43
T06,21.5,SET,2018-02-05 18:43
T11,22.16,TEMP,2018-02-05 18:43
T11,21.5,SET,2018-02-05 18:43
T05,21.47,TEMP,2018-02-05 18:43
T05,21.5,SET,2018-02-05 18:43
T08,21.5,TEMP,2018-02-05 18:43
T08,21.5,SET,2018-02-05 18:43
T10,21.75,TEMP,2018-02-05 18:43
T10,21.5,SET,2018-02-05 18:43
T02,16.39,TEMP,2018-02-05 18:43
T02,16,SET,2018-02-05 18:43
T04,21.65,TEMP,2018-02-05 18:44
T04,21.5,SET,2018-02-05 18:44
T01,21.5,SET,2018-02-05 18:44
T01,21.46,TEMP,2018-02-05 18:44
T03,21.5,SET,2018-02-05 18:44
T03,21.53,TEMP,2018-02-05 18:44
T12,21.5,SET,2018-02-05 18:44
T12,21.46,TEMP,2018-02-05 18:44
T11,22.02,TEMP,2018-02-05 18:46
T04,21.8,TEMP,2018-02-05 18:47
T07,21.61,TEMP,2018-02-05 18:48
T11,22.25,TEMP,2018-02-05 18:48
T03,21.42,TEMP,2018-02-05 18:48
T12,21.24,TEMP,2018-02-05 18:48
T11,22.15,TEMP,2018-02-05 18:49
T04,21.92,TEMP,2018-02-05 18:49
T07,21.47,TEMP,2018-02-05 18:50
T10,21.65,TEMP,2018-02-05 18:50
T04,22.05,TEMP,2018-02-05 18:55
T12,21.34,TEMP,2018-02-05 18:56
T12,21.46,TEMP,2018-02-05 18:58
T01,257,Wh,2018-02-05 19:00
T03,383,Wh,2018-02-05 19:00
T12,204,Wh,2018-02-05 19:00
T09,208,Wh,2018-02-05 19:00
T07,511,Wh,2018-02-05 19:00
T06,1569,Wh,2018-02-05 19:00
T11,0,Wh,2018-02-05 19:00
T05,175,Wh,2018-02-05 19:00
T08,526,Wh,2018-02-05 19:00
T04,0,Wh,2018-02-05 19:00
T02,0,Wh,2018-02-05 19:00
T10,116,Wh,2018-02-05 19:00
T09,21.59,TEMP,2018-02-05 19:01
T11,22.25,TEMP,2018-02-05 19:01
T10,21.5,TEMP,2018-02-05 19:01
T09,21.75,TEMP,2018-02-05 19:02
T01,21.25,TEMP,2018-02-05 19:02
T05,21.61,TEMP,2018-02-05 19:03
T11,22.15,TEMP,2018-02-05 19:03
T03,21.53,TEMP,2018-02-05 19:03
T06,21.26,TEMP,2018-02-05 19:05
T01,21.08,TEMP,2018-02-05 19:05
T09,21.57,TEMP,2018-02-05 19:07
T05,21.49,TEMP,2018-02-05 19:07
T10,21.63,TEMP,2018-02-05 19:07
T02,16.28,TEMP,2018-02-05 19:09
T09,21.44,TEMP,2018-02-05 19:10
T01,21.19,TEMP,2018-02-05 19:10
T06,21.15,TEMP,2018-02-05 19:13
T04,22.17,TEMP,2018-02-05 19:13
T01,21.43,TEMP,2018-02-05 19:13
T09,21.63,TEMP,2018-02-05 19:14
T01,21.62,TEMP,2018-02-05 19:14
T11,22.26,TEMP,2018-02-05 19:17
T04,22.06,TEMP,2018-02-05 19:17
T09,21.5,TEMP,2018-02-05 19:18
T04,21.93,TEMP,2018-02-05 19:18
T01,21.36,TEMP,2018-02-05 19:18
T12,21.57,TEMP,2018-02-05 19:18
T04,21.8,TEMP,2018-02-05 19:20
T01,21.2,TEMP,2018-02-05 19:20
T04,21.7,TEMP,2018-02-05 19:22
T01,21.33,TEMP,2018-02-05 19:22
T01,21.47,TEMP,2018-02-05 19:23
T10,21.5,TEMP,2018-02-05 19:25
T12,21.46,TEMP,2018-02-05 19:25
T09,21.74,TEMP,2018-02-05 19:27
T09,21.5,SET,2018-02-05 19:27
T07,21.5,SET,2018-02-05 19:27
T07,21.51,TEMP,2018-02-05 19:27
T06,21.16,TEMP,2018-02-05 19:27
T06,21.5,SET,2018-02-05 19:27
T11,21.5,SET,2018-02-05 19:27
T11,22.23,TEMP,2018-02-05 19:27
T05,21.5,SET,2018-02-05 19:27
T05,21.52,TEMP,2018-02-05 19:27
T08,21.49,TEMP,2018-02-05 19:27
T08,21.5,SET,2018-02-05 19:27
T10,21.58,TEMP,2018-02-05 19:27
T10,21.5,SET,2018-02-05 19:27
T02,16.3,TEMP,2018-02-05 19:27
T02,16,SET,2018-02-05 19:27
T04,21.63,TEMP,2018-02-05 19:27
T04,21.5,SET,2018-02-05 19:27
T01,21.42,TEMP,2018-02-05 19:27
T01,21.5,SET,2018-02-05 19:27
T03,21.5,SET,2018-02-05 19:27
T03,21.52,TEMP,2018-02-05 19:27
T12,21.5,SET,2018-02-05 19:27
T12,21.38,TEMP,2018-02-05 19:27
T09,21.91,TEMP,2018-02-05 19:28
T09,22.09,TEMP,2018-02-05 19:30
T09,22.69,TEMP,2018-02-05 19:32
T09,23.2,TEMP,2018-02-05 19:33
T01,21.59,TEMP,2018-02-05 19:33
T09,23.42,TEMP,2018-02-05 19:34
T10,21.47,TEMP,2018-02-05 19:34
T09,23.63,TEMP,2018-02-05 19:35
T05,21.39,TEMP,2018-02-05 19:35
T09,23.79,TEMP,2018-02-05 19:36
T09,23.93,TEMP,2018-02-05 19:37
T05,21.52,TEMP,2018-02-05 19:37
T01,21.4,TEMP,2018-02-05 19:37
T09,24.04,TEMP,2018-02-05 19:38
T10,21.29,TEMP,2018-02-05 19:38
T04,21.51,TEMP,2018-02-05 19:38
T01,21.28,TEMP,2018-02-05 19:38
T09,24.26,TEMP,2018-02-05 19:39
T09,24.02,TEMP,2018-02-05 19:42
T01,21.49,TEMP,2018-02-05 19:42
T12,21.49,TEMP,2018-02-05 19:42
T09,23,TEMP,2018-02-05 19:43
T06,21.29,TEMP,2018-02-05 19:43
T10,21.11,TEMP,2018-02-05 19:43
T01,21.36,TEMP,2018-02-05 19:43
T09,22.34,TEMP,2018-02-05 19:44
T06,21.43,TEMP,2018-02-05 19:45
T11,22.37,TEMP,2018-02-05 19:45
T05,21.62,TEMP,2018-02-05 19:45
T01,21.18,TEMP,2018-02-05 19:45
T06,21.56,TEMP,2018-02-05 19:47
T05,21.77,TEMP,2018-02-05 19:47
T01,21.08,TEMP,2018-02-05 19:47
T03,21.41,TEMP,2018-02-05 19:47
T09,22.21,TEMP,2018-02-05 19:48
T05,21.92,TEMP,2018-02-05 19:49
T10,21.23,TEMP,2018-02-05 19:50
T03,21.51,TEMP,2018-02-05 19:50
T12,21.36,TEMP,2018-02-05 19:51
T09,22.11,TEMP,2018-02-05 19:52
T05,22.06,TEMP,2018-02-05 19:54
T10,21.34,TEMP,2018-02-05 19:56
T09,21.98,TEMP,2018-02-05 19:57
T12,21.71,TEMP,2018-02-05 19:57
T04,21.65,TEMP,2018-02-05 19:58
T03,21.64,TEMP,2018-02-05 19:58
T12,21.93,TEMP,2018-02-05 19:58
T06,21.41,TEMP,2018-02-05 19:59
T08,21.59,TEMP,2018-02-05 19:59
T10,21.46,TEMP,2018-02-05 19:59
T01,21.27,TEMP,2018-02-05 19:59
T12,22.2,TEMP,2018-02-05 19:59
T01,932,Wh,2018-02-05 20:00
T12,276,Wh,2018-02-05 20:00
T03,453,Wh,2018-02-05 20:00
T04,0,Wh,2018-02-05 20:00
T10,139,Wh,2018-02-05 20:00
T08,538,Wh,2018-02-05 20:00
T02,0,Wh,2018-02-05 20:00
T11,0,Wh,2018-02-05 20:00
T06,1542,Wh,2018-02-05 20:00
T07,511,Wh,2018-02-05 20:00
T09,75,Wh,2018-02-05 20:00
T05,100,Wh,2018-02-05 20:00
T03,21.76,TEMP,2018-02-05 20:01
T12,22.4,TEMP,2018-02-05 20:01
T04,21.77,TEMP,2018-02-05 20:02
T09,21.73,TEMP,2018-02-05 20:03
T01,21.38,TEMP,2018-02-05 20:03
T12,22.56,TEMP,2018-02-05 20:03
T05,21.94,TEMP,2018-02-05 20:04
T09,21.56,TEMP,2018-02-05 20:05
T04,21.87,TEMP,2018-02-05 20:06
T12,22.69,TEMP,2018-02-05 20:07
T09,21.75,TEMP,2018-02-05 20:10
T09,22.02,TEMP,2018-02-05 20:13
T04,21.99,TEMP,2018-02-05 20:13
T12,22.86,TEMP,2018-02-05 20:13
T06,21.52,TEMP,2018-02-05 20:14
T03,21.61,TEMP,2018-02-05 20:14
T12,22.68,TEMP,2018-02-05 20:14
T09,22.21,TEMP,2018-02-05 20:15
T12,22.31,TEMP,2018-02-05 20:16
T09,21.96,TEMP,2018-02-05 20:17
T03,21.49,TEMP,2018-02-05 20:17
T12,21.99,TEMP,2018-02-05 20:17
T01,16,SET,2018-02-05 20:18
T01,22.5,TEMP,2018-02-05 20:18
T03,21.37,TEMP,2018-02-05 20:18
T12,21.78,TEMP,2018-02-05 20:18
T09,21.79,TEMP,2018-02-05 20:19
T01,22.31,TEMP,2018-02-05 20:19
T12,21.56,TEMP,2018-02-05 20:19
T01,21.5,SET,2018-02-05 20:20
T01,22.16,TEMP,2018-02-05 20:20
T03,21.26,TEMP,2018-02-05 20:20
T12,21.43,TEMP,2018-02-05 20:20
T09,21.67,TEMP,2018-02-05 20:21
T05,22.05,TEMP,2018-02-05 20:21
T01,21.98,TEMP,2018-02-05 20:21
T03,21.16,TEMP,2018-02-05 20:21
T06,21.62,TEMP,2018-02-05 20:22
T01,21.84,TEMP,2018-02-05 20:23
T12,21.29,TEMP,2018-02-05 20:23
T09,21.53,TEMP,2018-02-05 20:23
T11,22.48,TEMP,2018-02-05 20:24
T01,21.72,TEMP,2018-02-05 20:24
T03,21.28,TEMP,2018-02-05 20:24
T04,21.85,TEMP,2018-02-05 20:25
T01,21.61,TEMP,2018-02-05 20:25
T12,21.16,TEMP,2018-02-05 20:25
T11,22.36,TEMP,2018-02-05 20:26
T08,21.48,TEMP,2018-02-05 20:27
T04,21.72,TEMP,2018-02-05 20:27
T01,21.46,TEMP,2018-02-05 20:27
T03,21.42,TEMP,2018-02-05 20:27
T11,22.46,TEMP,2018-02-05 20:29
T04,21.58,TEMP,2018-02-05 20:29
T01,21.33,TEMP,2018-02-05 20:29
T10,21.35,TEMP,2018-02-05 20:30
T11,22.34,TEMP,2018-02-05 20:32
T01,21.19,TEMP,2018-02-05 20:32
T11,22.44,TEMP,2018-02-05 20:34
T04,21.45,TEMP,2018-02-05 20:34
T09,21.41,TEMP,2018-02-05 20:35
T06,21.49,TEMP,2018-02-05 20:36
T05,21.94,TEMP,2018-02-05 20:36
T01,21.41,TEMP,2018-02-05 20:37
T06,21.3,TEMP,2018-02-05 20:38
T03,21.55,TEMP,2018-02-05 20:39
T05,21.78,TEMP,2018-02-05 20:40
T04,21.33,TEMP,2018-02-05 20:40
T09,21.3,TEMP,2018-02-05 20:41
T06,21.15,TEMP,2018-02-05 20:42
T09,21.19,TEMP,2018-02-05 20:43
T01,21.29,TEMP,2018-02-05 20:43
T10,21.58,TEMP,2018-02-05 20:44
T12,21.26,TEMP,2018-02-05 20:44
T06,21.04,TEMP,2018-02-05 20:45
T11,22.33,TEMP,2018-02-05 20:45
T05,21.65,TEMP,2018-02-05 20:48
T10,21.71,TEMP,2018-02-05 20:48
T03,21.41,TEMP,2018-02-05 20:48
T12,21.38,TEMP,2018-02-05 20:48
T08,21.59,TEMP,2018-02-05 20:49
T05,21.75,TEMP,2018-02-05 20:55
T10,21.56,TEMP,2018-02-05 20:55
T03,21.51,TEMP,2018-02-05 20:55
T12,21.48,TEMP,2018-02-05 20:55
T04,150,Wh,2018-02-05 21:00
T08,491,Wh,2018-02-05 21:00
T05,0,Wh,2018-02-05 21:00
T11,0,Wh,2018-02-05 21:00
T02,0,Wh,2018-02-05 21:00
T01,289,Wh,2018-02-05 21:00
T07,489,Wh,2018-02-05 21:00
T12,180,Wh,2018-02-05 21:00
T10,372,Wh,2018-02-05 21:00
T06,1490,Wh,2018-02-05 21:00
T03,174,Wh,2018-02-05 21:00
T09,50,Wh,2018-02-05 21:00
T04,21.45,TEMP,2018-02-05 21:00
T01,21.45,TEMP,2018-02-05 21:01
T10,21.44,TEMP,2018-02-05 21:03
T01,21.82,TEMP,2018-02-05 21:03
T01,22.03,TEMP,2018-02-05 21:04
T01,22.17,TEMP,2018-02-05 21:05
T03,21.41,TEMP,2018-02-05 21:05
T04,21.57,TEMP,2018-02-05 21:06
T10,21.6,TEMP,2018-02-05 21:08
T04,21.69,TEMP,2018-02-05 21:08
T01,22.02,TEMP,2018-02-05 21:08
T09,21.32,TEMP,2018-02-05 21:09
T01,21.88,TEMP,2018-02-05 21:09
T01,21.7,TEMP,2018-02-05 21:12
T10,21.49,TEMP,2018-02-05 21:14
T01,21.52,TEMP,2018-02-05 21:14
T05,21.62,TEMP,2018-02-05 21:16
T08,21.49,TEMP,2018-02-05 21:16
T01,21.4,TEMP,2018-02-05 21:16
T06,20.93,TEMP,2018-02-05 21:17
T11,22.2,TEMP,2018-02-05 21:18
T04,21.8,TEMP,2018-02-05 21:20
T01,21.55,TEMP,2018-02-05 21:21
T09,21.42,TEMP,2018-02-05 21:23
T02,16.2,TEMP,2018-02-05 21:23
T01,21.42,TEMP,2018-02-05 21:28
T04,21.91,TEMP,2018-02-05 21:32
T01,21.55,TEMP,2018-02-05 21:34
T04,21.73,TEMP,2018-02-05 21:35
T04,21.59,TEMP,2018-02-05 21:37
T03,21.51,TEMP,2018-02-05 21:37
T01,21.45,TEMP,2018-02-05 21:38
T11,22.07,TEMP,2018-02-05 21:41
T04,21.46,TEMP,2018-02-05 21:41
T05,21.51,TEMP,2018-02-05 21:42
T10,21.38,TEMP,2018-02-05 21:42
T12,21.61,TEMP,2018-02-05 21:42
T04,21.35,TEMP,2018-02-05 21:44
T12,21.5,TEMP,2018-02-05 21:44
T12,21.37,TEMP,2018-02-05 21:47
T09,21.59,TEMP,2018-02-05 21:48
T04,21.25,TEMP,2018-02-05 21:48
T09,21.49,TEMP,2018-02-05 21:49
T10,21.49,TEMP,2018-02-05 21:50
T12,21.52,TEMP,2018-02-05 21:50
T11,22.22,TEMP,2018-02-05 21:52
T11,22.11,TEMP,2018-02-05 21:53
T03,21.4,TEMP,2018-02-05 21:56
T01,21.56,TEMP,2018-02-05 21:58
T12,240,Wh,2018-02-05 22:00
T02,0,Wh,2018-02-05 22:00
T01,225,Wh,2018-02-05 22:00
T04,187,Wh,2018-02-05 22:00
T10,395,Wh,2018-02-05 22:00
T08,456,Wh,2018-02-05 22:00
T05,0,Wh,2018-02-05 22:00
T11,0,Wh,2018-02-05 22:00
T06,1569,Wh,2018-02-05 22:00
T07,468,Wh,2018-02-05 22:00
T09,241,Wh,2018-02-05 22:00
T03,383,Wh,2018-02-05 22:00
T03,18,SET,2018-02-05 22:00
T12,18,SET,2018-02-05 22:00
T03,21.5,TEMP,2018-02-05 22:01
T04,21.36,TEMP,2018-02-05 22:03
T03,21.38,TEMP,2018-02-05 22:03
T12,21.32,TEMP,2018-02-05 22:03
T10,21.38,TEMP,2018-02-05 22:04
T12,21.19,TEMP,2018-02-05 22:05
T03,21.16,TEMP,2018-02-05 22:06
T12,21.01,TEMP,2018-02-05 22:06
T01,21.42,TEMP,2018-02-05 22:07
T12,20.89,TEMP,2018-02-05 22:07
T08,21.59,TEMP,2018-02-05 22:08
T03,20.99,TEMP,2018-02-05 22:08
T12,20.78,TEMP,2018-02-05 22:08
T03,20.87,TEMP,2018-02-05 22:09
T10,21.48,TEMP,2018-02-05 22:11
T04,21.47,TEMP,2018-02-05 22:11
T12,20.66,TEMP,2018-02-05 22:11
T03,20.76,TEMP,2018-02-05 22:12
T12,20.56,TEMP,2018-02-05 22:12
T10,21.38,TEMP,2018-02-05 22:14
T03,20.66,TEMP,2018-02-05 22:14
T10,21.48,TEMP,2018-02-05 22:15
T12,20.37,TEMP,2018-02-05 22:15
T03,20.55,TEMP,2018-02-05 22:16
T01,21.53,TEMP,2018-02-05 22:17
T12,20.27,TEMP,2018-02-05 22:18
T03,20.44,TEMP,2018-02-05 22:19
T04,21.57,TEMP,2018-02-05 22:22
T12,20.13,TEMP,2018-02-05 22:23
T05,21.64,TEMP,2018-02-05 22:24
T03,20.33,TEMP,2018-02-05 22:24
T04,21.7,TEMP,2018-02-05 22:25
T09,21.6,TEMP,2018-02-05 22:26
T09,21.48,TEMP,2018-02-05 22:28
T10,21.59,TEMP,2018-02-05 22:28
T09,21.59,TEMP,2018-02-05 22:29
T05,21.54,TEMP,2018-02-05 22:29
T04,21.81,TEMP,2018-02-05 22:29
T03,20.22,TEMP,2018-02-05 22:30
T12,20.01,TEMP,2018-02-05 22:30
T10,21.69,TEMP,2018-02-05 22:31
T01,21.41,TEMP,2018-02-05 22:34
T08,21.49,TEMP,2018-02-05 22:35
T10,21.59,TEMP,2018-02-05 22:35
T03,20.1,TEMP,2018-02-05 22:35
T12,19.9,TEMP,2018-02-05 22:35
T06,20.82,TEMP,2018-02-05 22:39
T09,21.47,TEMP,2018-02-05 22:41
T01,21.51,TEMP,2018-02-05 22:41
T03,19.99,TEMP,2018-02-05 22:41
T12,19.78,TEMP,2018-02-05 22:42
T11,21.94,TEMP,2018-02-05 22:42
T02,16.09,TEMP,2018-02-05 22:46
T12,19.68,TEMP,2018-02-05 22:47
T11,22.09,TEMP,2018-02-05 22:48
